,Y_true,Y_pred,PK_props,C_props,Sample_ids,Exercise_g
82,1,1,0.92042047,0.07957951,P3,Plato
83,0,0,0.25109679,0.7489032,C2,Bodega
84,1,0,0.008302137,0.9916979,P0,Agarrar
85,1,0,0.00094968843,0.9990503,P1,Agarrar
86,0,0,0.18081096,0.819189,C2,Hospital
87,1,0,0.03709258,0.96290743,P0,Dibujar
88,1,1,0.8869144,0.11308565,P4,Barco
89,1,1,0.88097084,0.119029105,P3,Acariciar
90,0,1,0.5762665,0.42373347,C0,Establo
91,0,1,0.8458102,0.15418988,C0,Plato
92,1,1,0.80326474,0.19673522,P4,Ciudad
93,1,0,0.003935166,0.99606484,P0,Acariciar
94,1,1,0.8944879,0.10551211,P4,Bodega
95,0,0,0.44352406,0.55647594,C2,Bodega
96,1,1,0.9271859,0.07281408,P4,Agarrara
97,1,0,0.0047264355,0.99527365,P0,Petaca
98,1,1,0.88468736,0.11531262,P2,Presa
99,1,0,0.0022112192,0.9977888,P1,Establo
100,0,1,0.99263024,0.0073697874,C1,Apto
101,0,1,0.8690279,0.13097215,C0,Aplaudir
102,1,1,0.85094535,0.1490547,P3,Barco
103,0,0,0.12496928,0.8750307,C2,Bosque
104,1,1,0.6406029,0.35939708,P2,Plato
105,0,1,0.9941028,0.0058972486,C1,Bosque
106,1,1,0.71723884,0.2827612,P2,Luna
107,0,1,0.99173915,0.008260793,C1,Dibujar
108,0,1,0.99346185,0.0065381527,C1,Bosuqe
109,1,0,0.2893273,0.7106727,P3,Montaña
110,1,0,0.42551994,0.57448006,P2,Bosque
111,1,0,0.0019036308,0.9980964,P1,Bodega
112,1,1,0.87195826,0.12804173,P4,Dibujar
113,0,1,0.89887637,0.10112363,C2,Petaca
114,1,1,0.6416259,0.3583741,P2,Plato
115,0,1,0.98080266,0.019197313,C0,Dibujar
116,0,0,0.07525594,0.92474407,C2,Hospital
117,1,0,0.33127427,0.6687257,P2,Bodega
118,1,0,0.0058427993,0.9941572,P0,Barco
119,0,1,0.68843055,0.31156948,C0,Ciudad
120,0,0,0.22072923,0.77927077,C2,Agarrar
121,1,0,0.031593315,0.9684067,P0,Aplaudir
122,0,1,0.8944042,0.10559583,C0,Montaña
123,1,0,0.013202113,0.98679787,P0,Montaña
124,0,1,0.9911919,0.008808099,C1,Campana
125,0,1,0.9941755,0.005824555,C1,Luna
126,1,0,0.004375825,0.99562424,P0,Montaña
127,0,1,0.99431396,0.00568605,C1,Agarrar
128,1,1,0.827112,0.17288803,P3,Plato
129,1,0,0.023713415,0.9762866,P0,Pato
130,0,0,0.08750846,0.91249156,C2,Acariciar
131,1,1,0.89945394,0.100545995,P4,Dibujar
132,0,1,0.5281578,0.47184223,C0,Campana
133,1,0,0.004687176,0.9953128,P0,Barco
134,0,0,0.4484398,0.5515602,C2,Barco
135,1,0,0.00054303935,0.99945694,P1,Presa
136,0,1,0.9925904,0.0074096085,C1,Establo
137,1,1,0.8869103,0.11308968,P3,Dibujar
138,0,1,0.9593308,0.04066918,C0,Agarrar
139,0,0,0.12316388,0.8768361,C0,Bodega
140,1,0,0.0010091065,0.99899083,P1,Ciudad
141,1,0,0.00045180393,0.99954814,P1,Acariciar
142,1,1,0.9089828,0.09101721,P3,Bodega
143,1,1,0.737696,0.262304,P4,Bosque
144,1,0,0.020961676,0.97903836,P0,Campana
145,1,0,0.0005231432,0.99947685,P1,Agarrar
146,0,1,0.99195343,0.008046536,C1,Agarrar
147,1,1,0.8561672,0.1438328,P3,Aplaudir
148,0,1,0.97493714,0.025062812,C1,Aplaudir
149,1,0,0.011575683,0.9884243,P0,Aplaudir
150,1,1,0.91205883,0.08794116,P4,Hospital
151,1,1,0.9511686,0.048831444,P3,Apto
152,1,1,0.79928166,0.2007184,P2,Apto
153,0,1,0.9888474,0.011152597,C1,Aplaudir
154,1,0,0.004237873,0.99576217,P0,Bosque
155,1,0,0.016354972,0.98364496,P0,Barco
156,0,1,0.79108036,0.20891969,C0,Apto
157,1,0,0.03923795,0.9607621,P0,Dibujar
158,1,0,0.021114586,0.9788855,P0,Acariciar
159,1,0,0.0037304775,0.99626946,P0,Hospital
160,1,0,0.39944944,0.6005506,P2,Acariciar
161,1,1,0.7356826,0.26431742,P4,Hospital
162,1,0,0.3803013,0.61969864,P2,Pato
163,1,0,0.41554478,0.58445525,P2,Bosque
164,0,1,0.99102354,0.008976414,C1,Bodega
165,1,0,0.0013092366,0.9986908,P1,Petaca
166,1,1,0.53990966,0.46009037,P3,Pataca
167,0,1,0.7779697,0.22203025,C0,Montaña
168,0,0,0.13759169,0.86240834,C2,Luna
169,1,1,0.6404486,0.3595514,P2,Establo
170,1,1,0.72736746,0.27263257,P4,Pato
171,0,0,0.31825835,0.68174165,C2,Establo
172,1,1,0.8274036,0.17259642,P3,Establo
173,0,0,0.10614156,0.8938585,C2,Apto
174,1,1,0.9055076,0.09449234,P4,Apto
175,0,1,0.965358,0.03464202,C0,Acariciar
176,0,1,0.94949573,0.050504223,C1,Petaca
177,1,1,0.9510152,0.04898489,P4,Agarrara
178,1,0,0.27540627,0.7245937,P2,Agarrar
179,0,0,0.40627828,0.59372175,C2,Dibujar
180,1,1,0.7284457,0.2715543,P4,Plato
181,0,1,0.9906944,0.009305537,C1,Establo
182,1,1,0.8164875,0.18351252,P2,Luna
183,0,0,0.1392803,0.86071974,C2,Montaña
184,0,0,0.113313444,0.88668656,C2,Bosque
185,1,1,0.9087232,0.0912768,P3,Bodega
186,1,1,0.90430063,0.09569936,P3,Dibujar
187,1,0,0.0022645043,0.9977355,P0,Acariciar
188,0,1,0.94147784,0.05852221,C0,Barco
189,0,0,0.08911971,0.91088027,C2,Acariciar
190,1,0,0.009260381,0.9907396,P0,Dibujar
191,0,1,0.99048424,0.009515742,C1,Bodega
192,1,0,0.0033529,0.99664706,P0,Hospital
193,1,1,0.51846564,0.48153433,P2,Petaca
194,1,1,0.9242315,0.075768456,P4,Acariciar
195,0,0,0.10521787,0.8947822,C2,Presa
196,0,1,0.961421,0.038578987,C1,Plato
197,1,1,0.92735666,0.072643295,P4,Dibujar
198,0,1,0.9931156,0.006884446,C1,Establo
199,0,0,0.21592945,0.78407055,C2,Pato
200,1,0,0.007529015,0.992471,P0,Pato
201,1,1,0.80788594,0.19211407,P4,Campana
202,1,1,0.93770576,0.062294222,P3,Pato
203,0,0,0.26449165,0.7355083,C2,Hospital
204,0,1,0.99439186,0.005608113,C1,Montaña
205,1,0,0.0021807917,0.9978192,P1,Hospital
206,1,1,0.5036271,0.49637285,P2,Bodega
207,1,0,0.20480774,0.79519224,P2,Montaña
208,0,1,0.5630725,0.43692753,C2,Plato
209,1,1,0.72009,0.27991003,P4,Apto
210,1,1,0.771945,0.22805505,P2,Establo
211,1,1,0.6770061,0.3229939,P4,Plato
212,1,0,0.025087917,0.9749121,P0,Plato
213,0,1,0.9483186,0.051681396,C1,Aplaudir
214,1,0,0.0009883483,0.99901164,P1,Aplaudir
215,0,1,0.86992043,0.1300796,C0,Pato
216,1,1,0.8720336,0.12796639,P3,Apto
217,1,0,0.0008531103,0.9991468,P1,Barco
218,0,1,0.98510575,0.0148942415,C0,Establo
219,1,1,0.5887779,0.41122216,P2,Dibujar
220,0,1,0.9841717,0.015828341,C1,Bodega
221,0,1,0.5875983,0.41240162,C0,Hospital
222,1,1,0.6521021,0.34789792,P2,Barco
223,0,0,0.24006182,0.7599382,C2,Luna
224,0,0,0.15773746,0.8422625,C2,Presa
225,0,1,0.9914193,0.008580739,C1,Hospital
226,0,1,0.9908398,0.009160265,C1,Agarrar
227,1,1,0.8175668,0.18243325,P4,Ciudad
228,0,1,0.8621748,0.13782522,C0,Barco
229,1,0,0.003902298,0.9960977,P1,Petaca
230,1,0,0.003639286,0.9963607,P0,Establo
231,1,1,0.8670018,0.13299824,P3,Hospital
232,1,0,0.0025722866,0.99742764,P1,Luna
233,1,0,0.0015289184,0.9984711,P1,Bodega
234,1,0,0.22567827,0.77432173,P2,Acariciar
235,1,0,0.0084162075,0.9915837,P0,Plato
236,1,1,0.720708,0.279292,P3,Pato
237,1,1,0.79205585,0.2079442,P2,Plato
238,1,1,0.86767644,0.13232353,P3,Hospital
239,1,0,0.20293328,0.79706675,P2,Campana
240,1,1,0.85120624,0.14879376,P3,Plato
241,0,0,0.23991735,0.76008266,C2,Aplaudir
242,0,1,0.91162664,0.08837331,C0,Dibujar
243,0,1,0.5659892,0.4340108,C0,Ciudad
244,0,1,0.9941882,0.0058118096,C1,Bosque
245,1,1,0.873192,0.12680803,P4,Petaca
246,0,1,0.58518004,0.41481996,C0,Apto
247,1,0,0.418863,0.581137,P2,Acariciar
248,1,1,0.7789593,0.2210407,P3,Agarrar
249,1,0,0.0074020647,0.99259794,P0,Campana
250,1,0,0.0016401962,0.99835974,P1,Establo
251,1,1,0.7939571,0.20604292,P4,Aplaudir
252,1,0,0.028657323,0.97134274,P0,Agarrar
253,0,0,0.49923348,0.5007665,C2,Establo
254,1,0,0.006421677,0.9935783,P0,Establo
255,0,1,0.9906232,0.009376795,C1,Luna
256,1,0,0.0011460149,0.99885404,P1,Pato
257,0,0,0.1864384,0.8135616,C2,Dibujar
258,0,0,0.19224627,0.80775374,C2,Bodega
259,0,1,0.93032044,0.06967957,C0,Bosque
260,1,1,0.7631342,0.23686582,P3,Hospital
261,1,0,0.002386084,0.9976139,P0,Ciudad
262,0,0,0.31022835,0.6897717,C2,Ciudad
263,0,0,0.16127566,0.8387243,C2,Plato
264,1,0,0.00039149783,0.9996086,P1,Campana
265,0,0,0.402895,0.59710497,C2,Campana
266,1,0,0.0028885563,0.99711144,P1,Dibujar
267,0,0,0.12408387,0.87591606,C2,Campana
268,1,0,0.00063559634,0.99936444,P1,Acariciar
269,0,1,0.9947503,0.0052496702,C1,Campana
270,1,1,0.89916754,0.10083244,P4,Establo
271,1,1,0.6943843,0.30561572,P3,Presa
272,1,1,0.5253455,0.47465444,P2,Agarrar
273,1,1,0.8892035,0.11079648,P4,Acariciar
274,1,0,0.0005164734,0.99948347,P1,Presa
275,0,1,0.9833083,0.016691716,C1,Acariciar
276,1,1,0.7521834,0.24781665,P2,Petaca
277,0,1,0.88788176,0.11211831,C0,Acariciar
278,0,1,0.9930314,0.006968645,C1,Hospital
279,1,0,0.003883394,0.99611664,P0,Ciudad
280,1,1,0.9307899,0.06921005,P3,Aplaudir
281,0,1,0.752459,0.24754097,C0,Bosque
282,1,1,0.7672031,0.23279689,P3,Luna
283,1,1,0.68888205,0.31111798,P4,Pato
284,1,0,0.00049104646,0.999509,P1,Presa
285,1,1,0.84881055,0.1511894,P3,Barco
286,0,1,0.9874933,0.012506755,C1,Ciudad
287,1,1,0.8641825,0.13581751,P3,Pato
288,0,1,0.9924269,0.0075731655,C1,Barco
289,1,1,0.66010326,0.3398968,P2,Barco
290,0,1,0.8837324,0.116267614,C0,Apto
291,1,0,0.0018023291,0.99819773,P1,Bosque
292,1,1,0.84105146,0.1589485,P4,Presa
293,1,0,0.00053303904,0.99946696,P1,Pato
294,1,0,0.0022995651,0.9977004,P1,Hospital
295,0,0,0.35350633,0.6464936,C2,Aplaudir
296,1,1,0.71506673,0.2849333,P3, Apto
297,0,0,0.15619822,0.84380174,C2,Agarrarct
298,1,1,0.852345,0.14765501,P3,Pataca
299,0,0,0.10931823,0.89068174,C2,Apto
300,1,0,0.0005322618,0.9994678,P1,Agarrar
301,0,0,0.18047336,0.8195266,C2,Dibujar
302,1,0,0.3422742,0.6577258,P2,Aplaudir
303,0,1,0.99346054,0.006539485,C1,Dibujar
304,0,1,0.6739279,0.32607207,C0,Aplaudir
305,1,1,0.62309694,0.37690312,P3,Bosque
306,0,1,0.99133146,0.0086685335,C0,Luna
307,1,0,0.0012037806,0.9987962,P1,Pato
308,1,1,0.7833656,0.21663436,P3,Acariciar
309,1,1,0.8403612,0.15963876,P4,Aplaudir
310,1,1,0.5955596,0.40444037,P2,Agarrar
311,0,1,0.97898096,0.021019025,C1,Barco
312,1,1,0.548589,0.45141098,P3,Bosque
313,1,1,0.8825217,0.11747827,P4,Bodega
314,1,1,0.8596586,0.1403414,P4,Establo
315,1,0,0.42764845,0.5723515,P2,Pato
316,1,1,0.5240215,0.47597843,P2,Ciudad
317,0,1,0.79476154,0.2052384,C0,Establo
318,0,1,0.9713301,0.028669855,C0,Aplaudir
319,1,0,0.0020321482,0.9979678,P1,Montaña
320,1,0,0.47851956,0.52148044,P2,Montaña
321,1,1,0.62446016,0.3755398,P3,Luna
322,0,1,0.9962392,0.0037608289,C1,Apto
323,1,1,0.63297397,0.36702597,P4,Aplaudir
324,1,1,0.9167362,0.083263814,P4,Campana
325,1,0,0.00032162905,0.9996784,P1,Campana
326,1,0,0.022828534,0.97717154,P0,Apto
327,1,1,0.8583614,0.14163865,P4,Ciudad
328,1,1,0.64043,0.35957,P4,Plato
329,0,1,0.7646706,0.2353294,C0,Plato
330,1,1,0.6319441,0.3680559,P4,Bosque
331,1,1,0.78216016,0.21783988,P4,Establo
332,1,0,0.0073573617,0.9926427,P0,Plato
333,0,1,0.99368894,0.006311018,C1,Campana
334,0,0,0.24441713,0.75558287,C2,Presa
335,0,0,0.27482194,0.7251781,C2,Bosque
336,0,1,0.76622057,0.23377946,C0,Montaña
337,1,0,0.45354706,0.54645294,P3,Ciudad
338,0,1,0.64126164,0.3587383,C0,Presa
339,1,0,0.008350454,0.9916495,P0,Luna
340,1,0,0.015113045,0.98488694,P0,Montaña
341,1,0,0.0023722944,0.9976277,P1,Montaña
342,1,0,0.48210123,0.5178988,P3,Ciudad
343,1,0,0.022487374,0.97751266,P0,Establo
344,1,0,0.0023718828,0.99762815,P1,Ciudad
345,0,1,0.6540006,0.34599936,C0,Bodega
346,1,1,0.773026,0.22697401,P2,Pato
347,0,1,0.6844465,0.31555352,C0,Plato
348,0,0,0.10849487,0.8915052,C2,Petaca
349,1,1,0.71369785,0.28630215,P2,Apto
350,1,0,0.0016586089,0.9983413,P1,Establo
351,1,1,0.6023373,0.39766267,P2,Bodega
352,0,1,0.98811483,0.011885144,C1,Presa
353,1,1,0.9299389,0.07006111,P3,Barco
354,1,0,0.0014101444,0.9985898,P0,Bodega
355,0,0,0.22772996,0.77227,C0,Petaca
356,1,0,0.0005177468,0.9994823,P1,Campana
357,0,1,0.99103516,0.008964897,C1,Luna
358,1,1,0.9484938,0.05150617,P4,Bodega
359,1,1,0.95158166,0.04841832,P4,Presa
360,0,1,0.98889554,0.011104475,C1,Montaña
361,0,1,0.74812704,0.25187296,C2,Barco
362,0,1,0.9245564,0.07544364,C0,Presa
363,0,1,0.64286786,0.35713217,C0,Pato
364,1,1,0.789634,0.21036598,P2,Bosque
365,1,0,0.020083928,0.9799161,P0,Luna
366,0,1,0.96780294,0.03219703,C1,Plato
367,0,1,0.99429804,0.0057020294,C1,Montaña
368,1,1,0.85351634,0.14648362,P4,Petaca
369,1,1,0.9242715,0.07572846,P3,Dibujar
370,1,0,0.0010900784,0.99890995,P0,Bodega
371,1,1,0.56638527,0.43361473,P2,Dibujar
372,1,0,0.49534896,0.504651,P2,Campana
373,1,1,0.8768562,0.12314382,P4,Barco
374,1,0,0.0023736197,0.99762636,P1,Dibujar
375,0,0,0.13263471,0.8673653,C2,Montaña
376,1,1,0.9082239,0.09177602,P3,Bodega
377,1,1,0.62357324,0.3764267,P2,Campana
378,1,1,0.7983326,0.20166743,P3,Establo
379,1,0,0.00023286193,0.9997671,P1,Aplaudir
380,1,0,0.0057953405,0.9942047,P0,Bosque
381,0,1,0.85738915,0.14261082,C0,Campana
382,1,0,0.0012104237,0.9987896,P1,Montaña
383,0,1,0.9911343,0.008865642,C1,Petaca
384,1,1,0.9240392,0.07596085,P3,Campana
385,0,1,0.994009,0.0059909807,C1,Ciudad
386,1,1,0.81010485,0.18989518,P2,Ciudad
387,0,0,0.15153435,0.8484657,C2,Apto
388,0,1,0.75582206,0.24417794,C0,Hospital
389,1,0,0.0020057412,0.9979943,P1,Barco
390,1,1,0.66704464,0.33295533,P2,Presa
391,1,1,0.87114257,0.12885745,P4,Apto
392,0,1,0.8712107,0.12878934,C0,Ciudad
393,1,0,0.0007369091,0.9992631,P1,Plato
394,1,0,0.4839592,0.51604074,P2,Hospital
395,0,0,0.3315623,0.66843766,C2,Ciudad
396,1,0,0.4663751,0.5336249,P3,Montaña
397,1,1,0.8386575,0.1613425,P3,Aplaudir
398,0,1,0.9600407,0.039959352,C1,Acariciar
399,1,1,0.6419219,0.3580781,P3,Montaña
400,1,0,0.0012008409,0.9987992,P1,Acariciar
401,1,1,0.6184155,0.38158453,P3,Ciudad
402,1,1,0.7359905,0.26400954,P2,Dibujar
403,1,0,0.01069179,0.9893082,P0,Petaca
404,0,0,0.21520407,0.7847959,C2,Campana
405,1,0,0.00086316396,0.99913687,P1,Dibujar
406,1,0,0.003595302,0.99640477,P1,Barco
407,0,1,0.97455966,0.025440339,C1,Presa
408,0,1,0.9661297,0.03387025,C1,Acariciar
409,0,1,0.9868428,0.013157232,C1,Apto
410,1,0,0.032491453,0.96750855,P0,Apto
411,1,0,0.0013788778,0.9986211,P1,Bodega
412,0,0,0.42418844,0.57581156,C2,Establo
413,1,1,0.8415514,0.15844856,P4,Montaña
414,1,0,0.0020560024,0.99794394,P0,Ciudad
415,1,0,0.0003167185,0.99968326,P1,Apto
416,1,1,0.9539246,0.04607536,P3,Campana
417,1,1,0.7197828,0.28021723,P4,Luna
418,1,1,0.74304736,0.25695258,P4,Pato
419,1,0,0.017017266,0.9829828,P0,Pato
420,0,0,0.26657996,0.7334201,C2,Agarrar
421,1,1,0.90029144,0.09970857,P4,Hospital
422,1,1,0.7709226,0.22907732,P4,Barco
423,0,1,0.99229336,0.0077066887,C1,Pato
424,1,1,0.7918101,0.2081899,P3,Agarrar
425,1,1,0.7358671,0.26413298,P4,Luna
426,1,0,0.002676727,0.99732333,P1,Bosque
427,1,0,0.0014751975,0.99852484,P1,Hospital
428,1,1,0.72635067,0.27364933,P4,Montaña
429,0,0,0.49488267,0.5051173,C0,Petaca
430,1,0,0.00022909482,0.99977094,P1,Apto
431,1,0,0.005783314,0.9942167,P0,Hospital
